"datainsights-results/data.gov.in/api/download/f869b62c-659b-4625-a2e7-170843d2a0ff.json","f869b62c-659b-4625-a2e7-170843d2a0ff","Applications for Patents from Persons in India and Abroad in the year 1985-86 to 2010-11"
"datainsights-results/data.gov.in/api/download/5cbfd8d7-3e72-4a6c-bb88-d6a7e6ba7636.json","5cbfd8d7-3e72-4a6c-bb88-d6a7e6ba7636","Scheduled Castes working population classified into Broad Industrial categories : 2011"
"datainsights-results/data.gov.in/api/download/271317ef-d614-4276-83d7-d968841c72c9.json","271317ef-d614-4276-83d7-d968841c72c9","Fleet Size of Air India Express from 2007-08 to 2015-16"
"datainsights-results/data.gov.in/api/download/22f019d1-a07e-4000-a43f-06e62bc6356c.json","22f019d1-a07e-4000-a43f-06e62bc6356c","Major Socio-economic Indicators of Jharkhand and All India from 2011 to 01.08.2014"
"datainsights-results/data.gov.in/api/download/814aa3a9-6a34-4d55-bcaf-cde35072a461.json","814aa3a9-6a34-4d55-bcaf-cde35072a461","Institution-wise and level-wise intake and student enrolment in 1st year for standalone - 2011-2012"
"datainsights-results/data.gov.in/api/download/747fc058-a58d-4bd1-9cd3-5d77df4e0f8c.json","747fc058-a58d-4bd1-9cd3-5d77df4e0f8c","Traffic handled at Mormugao Port from 1950-51 to 2013-14"
"datainsights-results/data.gov.in/api/download/89c0e508-2a0f-4933-9a19-d0cdb2c983cd.json","89c0e508-2a0f-4933-9a19-d0cdb2c983cd","State and category - wise number of maktabs following system of general education as on Sept 2009"
"datainsights-results/data.gov.in/api/download/87f8c7ec-d263-460d-b7e2-720c110c0a8f.json","87f8c7ec-d263-460d-b7e2-720c110c0a8f","State-wise average attendance rates of teachers in 2012-13 (From: Ministry of Human Resource Development)"
"datainsights-results/data.gov.in/api/download/670631e0-c641-48be-be9e-030c751e9c7b.json","670631e0-c641-48be-be9e-030c751e9c7b","Fund released for Swachh Bharat Mission (SBM) under SBM during 2015-16 (From: Ministry of Urban Development)"
"datainsights-results/data.gov.in/api/download/659d0fb3-8dac-43a7-8cf3-35ab417b1ec5.json","659d0fb3-8dac-43a7-8cf3-35ab417b1ec5","Birth Registration & Birth Certificate Issuance at Surat Municipal Corporation from Year 2005 onwards"
"datainsights-results/data.gov.in/api/download/defeb0c7-48ae-4689-aa50-7df19f5a7687.json","defeb0c7-48ae-4689-aa50-7df19f5a7687","Progress Report of Village Electrification as on October 2016"
"datainsights-results/data.gov.in/api/download/1d4f9533-4ab3-4b45-9d7a-9f73d7812c4c.json","1d4f9533-4ab3-4b45-9d7a-9f73d7812c4c","Physical Performance of the Districts - Based on Sample Survey, 2010"
"datainsights-results/data.gov.in/api/download/2bb0b4df-cc9a-44f1-9e25-ed6ced46aba1.json","2bb0b4df-cc9a-44f1-9e25-ed6ced46aba1","State and category-wise number of male and female teachers for all education institution - 2011-2012"
"datainsights-results/data.gov.in/api/download/ba7f1676-79e8-4280-a989-6934edb7c5ae.json","ba7f1676-79e8-4280-a989-6934edb7c5ae","Number of Newly Registered Motor Vehicles in 2011-12 and Number of Registered Motor Vehicles as on 31st March, 2012 in Gujarat"
"datainsights-results/data.gov.in/api/download/31a7e4b8-808e-40e9-8aa2-10dfb7f8a7bb.json","31a7e4b8-808e-40e9-8aa2-10dfb7f8a7bb","Location-wise details of 26 feasible proposals (fit case for opening of new kendriya vidyalaya) under civil sector (in reply to unstarred question on 08-12-2016)(From:Ministry of Human Resource Development)"
"datainsights-results/data.gov.in/api/download/b39c72cf-5081-498f-a4f7-82ca2b7ec5a8.json","b39c72cf-5081-498f-a4f7-82ca2b7ec5a8","Employment by Sector - Industries"
"datainsights-results/data.gov.in/api/download/cdf79557-cfab-42a0-a209-085b53d21700.json","cdf79557-cfab-42a0-a209-085b53d21700","Cases registered under Cyber Crimes by Suspects during 2013"
"datainsights-results/data.gov.in/api/download/17385b90-d91c-4363-8a5a-07f7e57fd738.json","17385b90-d91c-4363-8a5a-07f7e57fd738","Results of higher secondary examination-2009 of higher secondary open school examination board results"
"datainsights-results/data.gov.in/api/download/f19fc673-a53f-45ae-9328-0a9e18fc76ce.json","f19fc673-a53f-45ae-9328-0a9e18fc76ce","Year-wise Tele-Density Percentage from 2001 to 2014"
"datainsights-results/data.gov.in/api/download/75cd6cae-65c9-48e5-a01f-fa5edfd71dee.json","75cd6cae-65c9-48e5-a01f-fa5edfd71dee","Estimates of Birth rates and Death rates - 2008"
"datainsights-results/data.gov.in/api/download/13d31d76-9ed0-4a69-9cf0-8f28cda0fbfa.json","13d31d76-9ed0-4a69-9cf0-8f28cda0fbfa","Number of Registered Number of Transport Vehicles In Use (State wise)(As Per Primary Permit Valid as on 31-3-19-1999 & 31-3-2000)"
"datainsights-results/data.gov.in/api/download/a6d37ae1-0286-4ae6-96f6-059b0bfad0e0.json","a6d37ae1-0286-4ae6-96f6-059b0bfad0e0","Number of Newly Registered Motor Vehicles in 2002-03 and 2003-04 and Number of Registered Motor Vehicles as on 31st March 2003 and 31st March 2004 in Karnataka"
"datainsights-results/data.gov.in/api/download/762b88f2-0ffc-42b0-89cd-4b560de85993.json","762b88f2-0ffc-42b0-89cd-4b560de85993","Production, Imports and Consumption of Fertilizers"
"datainsights-results/data.gov.in/api/download/7565c61d-35e3-4c6d-ab58-4881cb6a302b.json","7565c61d-35e3-4c6d-ab58-4881cb6a302b","All India level Transactions in Commodities and Services and Transfers - Current Account of Government Administration from 2000-01 to 2015-16"
"datainsights-results/data.gov.in/api/download/dc8e1e2c-17d9-4dd4-9b83-7b5ed7051391.json","dc8e1e2c-17d9-4dd4-9b83-7b5ed7051391","State Specific Poverty Lines for 2011-12 computed as per Tendulkar Methodology"
"datainsights-results/data.gov.in/api/download/8d5c6f86-d1c0-4dd3-84fc-c5224200c550.json","8d5c6f86-d1c0-4dd3-84fc-c5224200c550","All India Consumer Price Index (Rural /Urban) up to May 2016"
"datainsights-results/data.gov.in/api/download/44a119bb-c8af-4b69-b455-86eabaf88116.json","44a119bb-c8af-4b69-b455-86eabaf88116","Production of Major Chemicals - Product-wise / Group-wise from 2007-08 to 2014-15"
"datainsights-results/data.gov.in/api/download/ad4ae3db-beea-4d69-a6ef-aba0e4282385.json","ad4ae3db-beea-4d69-a6ef-aba0e4282385","State-Wise Forests Cover Of The Country"
"datainsights-results/data.gov.in/api/download/4772aba4-fc40-4ea7-af96-33c3e3c6b768.json","4772aba4-fc40-4ea7-af96-33c3e3c6b768","Lok Sabha Government Bills as on 20th July 2013"
"datainsights-results/data.gov.in/api/download/98b95aad-02aa-4776-92cd-5a2009efe856.json","98b95aad-02aa-4776-92cd-5a2009efe856","Variety-wise Daily Market Prices Data of Alsandikai for 2014"
"datainsights-results/data.gov.in/api/download/fff740a8-50aa-4df8-a970-87142e5f1060.json","fff740a8-50aa-4df8-a970-87142e5f1060","District wise Per Capita Income at Constant (2004-2005) Prices from 2004-2005 to 2012-2013"
"datainsights-results/data.gov.in/api/download/30e07acb-26d4-4188-bdcc-1e2b196c7af9.json","30e07acb-26d4-4188-bdcc-1e2b196c7af9","Incidence of crime committed against children under different crime heads during 2013"
"datainsights-results/data.gov.in/api/download/57097bf0-8ed2-40a9-81e8-7d2d95c805f4.json","57097bf0-8ed2-40a9-81e8-7d2d95c805f4","Secondary schools according to type of management in Rural area as on 30th September 2009"
"datainsights-results/data.gov.in/api/download/7cd33c8a-8184-4a02-b834-b2b83f260192.json","7cd33c8a-8184-4a02-b834-b2b83f260192","Average Allocation and Expenditure of Funds at the Block-level - Based on Sample Survey 2010"
"datainsights-results/data.gov.in/api/download/4f6fc612-a3c2-479c-a656-7b1878ffa196.json","4f6fc612-a3c2-479c-a656-7b1878ffa196","Gender parity index (GPI) from 1950-51 to 2011-12."
"datainsights-results/data.gov.in/api/download/5a581d1c-3950-49d6-a410-a02ee1b4c70f.json","5a581d1c-3950-49d6-a410-a02ee1b4c70f","State/ UT and School-wise Pupil teacher ratio (PTR) for 2009-10"
"datainsights-results/data.gov.in/api/download/6950b829-a731-42df-8d9c-99028f2b89d0.json","6950b829-a731-42df-8d9c-99028f2b89d0","State-wise list of universities and attached institutions - 2012-2013"
"datainsights-results/data.gov.in/api/download/8eccd42a-0abf-479d-aee6-2549558141a9.json","8eccd42a-0abf-479d-aee6-2549558141a9","Class-wise enrolment in classes IX and X in Rural & Urban areas as on 30th September 2009"
"datainsights-results/data.gov.in/api/download/afbf1e13-1f86-47b7-9983-01d5294c1be9.json","afbf1e13-1f86-47b7-9983-01d5294c1be9","Traffic handled at V.O Chidambaranar Port from 1950-51 to 2013-14"
"datainsights-results/data.gov.in/api/download/fcbd025e-e288-496b-aea8-6a82e5d930d1.json","fcbd025e-e288-496b-aea8-6a82e5d930d1","Number of women and ever married women by present age, parity and total children ever born by sex, 2011 - KERALA"
"datainsights-results/data.gov.in/api/download/95944150-9ef3-457e-b991-0e4929d407b8.json","95944150-9ef3-457e-b991-0e4929d407b8","Progress of Afforestation Through Successive Plans from 1951-56 to 2014-15"
"datainsights-results/data.gov.in/api/download/63a30862-76dd-4509-80c4-253325b9c65b.json","63a30862-76dd-4509-80c4-253325b9c65b","Percentage Growth in Scheduled Passenger Traffic of Air Asia from 2007-08 to 2015-16"
"datainsights-results/data.gov.in/api/download/62279368-4071-41a5-a1b5-0751819e37db.json","62279368-4071-41a5-a1b5-0751819e37db","List of ad-hoc teachers department wise 2015-16 (upto end of session i.e. 20-05-2016)(From:Ministry of Human Resource Development)"
"datainsights-results/data.gov.in/api/download/87c80fff-23eb-4b52-b85f-08c681ba2c79.json","87c80fff-23eb-4b52-b85f-08c681ba2c79","Variety-wise Daily Market Prices Data of All Flower for 2014"
"datainsights-results/data.gov.in/api/download/2e0e6c04-97f2-456b-9309-bf605650cb11.json","2e0e6c04-97f2-456b-9309-bf605650cb11","Details Of Year-wise Subsidy On Fertilizer Products"
"datainsights-results/data.gov.in/api/download/9159a770-de74-46d1-8bcf-c84f7087c677.json","9159a770-de74-46d1-8bcf-c84f7087c677","State-wise numbers of Medical Colleges and MBBS Seats as on 23.8.2013"
"datainsights-results/data.gov.in/api/download/bc074569-d0a6-45b7-a464-d53911e0fdcb.json","bc074569-d0a6-45b7-a464-d53911e0fdcb","Details of Annual Traffic and Operating Statistics on Domestic Scheduled Services of Air India Express from 2007-08 to 2015-16"
"datainsights-results/data.gov.in/api/download/2d218d88-fcd4-4c18-980d-be391b558f5c.json","2d218d88-fcd4-4c18-980d-be391b558f5c","Village/Town-wise Primary Census Abstract, 2011 - Erode District of TAMIL NADU"
"datainsights-results/data.gov.in/api/download/3761502e-c9e8-445d-bf28-5bf94278e5cd.json","3761502e-c9e8-445d-bf28-5bf94278e5cd","Number of Newly Registered Motor Vehicles in 2009-10 and 2010-11 and Number of Registered Motor Vehicles as on 31st March 2010 and as on 31st March 2011 in Kerala"
"datainsights-results/data.gov.in/api/download/ccc8186e-e66a-4694-84c5-fe9886318924.json","ccc8186e-e66a-4694-84c5-fe9886318924","Technical /industrial /arts and craft institutes for 2007-08"
"datainsights-results/data.gov.in/api/download/1c9d7841-d5fc-4173-80ce-0acaad92caa7.json","1c9d7841-d5fc-4173-80ce-0acaad92caa7","Number of police stations and police posts in Haryana from 1966 to 2013"
"datainsights-results/data.gov.in/api/download/c407c854-d5e0-421f-8d44-cf6266dc8119.json","c407c854-d5e0-421f-8d44-cf6266dc8119","State and management-wise gender ratio for student in colleges - 2012-2013"
"datainsights-results/data.gov.in/api/download/4ccf34f2-143a-4663-aaa2-1380888c5bc5.json","4ccf34f2-143a-4663-aaa2-1380888c5bc5","State/ UT-wise Net Area under Irrigation by Sources from 2008-09 to 2013-14"
"datainsights-results/data.gov.in/api/download/241fe89c-7c7b-40ad-8593-444648ccbb13.json","241fe89c-7c7b-40ad-8593-444648ccbb13","List of Advocate for the district Tehri Garhwal of Uttarakhand as on August 2016"
"datainsights-results/data.gov.in/api/download/d158e9d1-6b13-41ae-ad17-818748e73ad3.json","d158e9d1-6b13-41ae-ad17-818748e73ad3","Annual Health Survey : Mortality Schedule of the district Sidhi (Madhya Pradesh)"
"datainsights-results/data.gov.in/api/download/bd3b65b8-7ec7-4a82-a831-88cdea0a7cf8.json","bd3b65b8-7ec7-4a82-a831-88cdea0a7cf8","State-wise educational status of suicide victim during 2013"
"datainsights-results/data.gov.in/api/download/8d796779-ab33-4bcc-a274-f2ab57b812a1.json","8d796779-ab33-4bcc-a274-f2ab57b812a1","State-wise employment in public Sector of central and state Quasi government till March 2011"
"datainsights-results/data.gov.in/api/download/7a0288f8-7553-4d43-972b-8484ad7b4f65.json","7a0288f8-7553-4d43-972b-8484ad7b4f65","Industrial Disputes By Causes - upto 2013"
"datainsights-results/data.gov.in/api/download/85f4b418-a282-46ff-9ad8-05a8d216c9ef.json","85f4b418-a282-46ff-9ad8-05a8d216c9ef","Variety-wise Daily Market Prices Data of Green Chilly for 2014"
"datainsights-results/data.gov.in/api/download/989127e8-e4ec-4cef-841d-748bd7916857.json","989127e8-e4ec-4cef-841d-748bd7916857","Details of Annual Traffic and Operating Statistics on Scheduled (International+Domestic) Services of Air Costa from 2007-08 to 2015-16"
"datainsights-results/data.gov.in/api/download/9d0c264b-7e41-41fb-847d-5122810819b1.json","9d0c264b-7e41-41fb-847d-5122810819b1","Monthly Power Generation – November 2016"
"datainsights-results/data.gov.in/api/download/d80b65b2-1287-43ad-a04a-6e3d8d4e8ad9.json","d80b65b2-1287-43ad-a04a-6e3d8d4e8ad9","Month-wise Progress Report of PMJDY by Public Sectors Banks/Regional Rural Banks/Private Banks upto 25-Nov-2015"
"datainsights-results/data.gov.in/api/download/5288d50a-7c9c-462d-8ea4-422436a2219e.json","5288d50a-7c9c-462d-8ea4-422436a2219e","Type of Aircraft wise Fleet Statistics of Air India during 2015-16"
"datainsights-results/data.gov.in/api/download/b6be4789-d8cc-4616-8bf8-ea033de4aef1.json","b6be4789-d8cc-4616-8bf8-ea033de4aef1","Discipline and level-wise male and female student enrolment for university - 2011-2012"
"datainsights-results/data.gov.in/api/download/0f89a2d1-631a-472d-b1db-fbf847541943.json","0f89a2d1-631a-472d-b1db-fbf847541943","Annual Health Survey : Mortality Schedule of the district Ranchi (Jharkhand)"
"datainsights-results/data.gov.in/api/download/02c379fb-87d5-4be2-8be0-202ad8f05bb4.json","02c379fb-87d5-4be2-8be0-202ad8f05bb4","All India level Value of Property Stolen and Percentage of Recovery from 1968 to 1973"
"datainsights-results/data.gov.in/api/download/f14928e7-661d-49ce-8062-e047c9dca80f.json","f14928e7-661d-49ce-8062-e047c9dca80f","District wise Availability of Health Centres in India - RHS 2006"
"datainsights-results/data.gov.in/api/download/16a7db76-6e44-4fb7-abba-dfc6d7acdbbb.json","16a7db76-6e44-4fb7-abba-dfc6d7acdbbb","Degree colleges having classes XI and XII according to type of management in Uban area as on 30th September 2009"
"datainsights-results/data.gov.in/api/download/65d7e450-1801-475e-be8f-e678e2ef3a8f.json","65d7e450-1801-475e-be8f-e678e2ef3a8f","Delivery of Man-made Fibres including Export upto March 2013"
"datainsights-results/data.gov.in/api/download/0a4e6ea7-e4cc-45a6-8d8f-5d0edf285f6f.json","0a4e6ea7-e4cc-45a6-8d8f-5d0edf285f6f","Physical Outcomes Under MGNREGA (State Wise) upto 2012-13"
"datainsights-results/data.gov.in/api/download/19640867-387b-464a-bba2-bd92d1e980af.json","19640867-387b-464a-bba2-bd92d1e980af","Variety-wise Daily Market Prices Data of Ground Nut Oil for 2016"
"datainsights-results/data.gov.in/api/download/9d8247cc-42a1-4199-bfa5-5cabb619054f.json","9d8247cc-42a1-4199-bfa5-5cabb619054f","Total Registered Motor Vehicles categorized as Transport and Non Transport in Million Plus Cities of India as on 31st March 2009"
"datainsights-results/data.gov.in/api/download/73af667c-2687-4db4-a578-6043a8334686.json","73af667c-2687-4db4-a578-6043a8334686","State-wise habitations with population 300 or more served by primary school /section (SC Population is 50 % or More) as on Sept 2009"
"datainsights-results/data.gov.in/api/download/0016a89c-8530-4682-9bed-f7392f1a8b6d.json","0016a89c-8530-4682-9bed-f7392f1a8b6d","Monthly Power Generation - February 2015"
"datainsights-results/data.gov.in/api/download/7c78a01e-9359-4314-93b7-3f2cbd1c4f2c.json","7c78a01e-9359-4314-93b7-3f2cbd1c4f2c","Number of Buses Owned by the Public and Private Sectors in India from 1961 to 2015"
"datainsights-results/data.gov.in/api/download/967025c5-1c51-4cda-9ec5-3bc26af5602e.json","967025c5-1c51-4cda-9ec5-3bc26af5602e","State wise sanctioned strength and teaching staff in position - 2012-2013"
"datainsights-results/data.gov.in/api/download/1da43feb-4f49-4b1a-be8b-883333f300df.json","1da43feb-4f49-4b1a-be8b-883333f300df","Statement showing analysis of Questions together with the number of supplementaries asked on Human Resource Development during Rajya Sabha Session 207 (February to May 2006)"
"datainsights-results/data.gov.in/api/download/057c8f51-9d85-4fec-82ab-e2145422fce2.json","057c8f51-9d85-4fec-82ab-e2145422fce2","Postal Life Insurance (PLI) &amp; Rural Postal Life Insurance (RPLI) Policies Issued upto 2014-15"
"datainsights-results/data.gov.in/api/download/9a1e7b2d-427d-4281-aab2-601444c164f6.json","9a1e7b2d-427d-4281-aab2-601444c164f6","Average production of major crops from 2009-2010 to 2012-2013"
